seed	basis	basis_label	basis_dimension	GeneID	Gene	is_direct	is_null	effect_role	effect_role_label	effect_scope	effect_scope_label	reference_state	target_state	direction	configured_strength	configured_coefficient_0	configured_coefficient_1	latent_coefficient_0	latent_coefficient_1	estimated_coefficient_0	estimated_coefficient_1	latent_strength	observed_strength	maximum_latent_spatial_vector_error	orthogonal_estimate_magnitude	full_log_likelihood	reduced_log_likelihood	likelihood_ratio	full_minus_reduced_log_likelihood	lrt_df	p_value	detection_alpha	detected	full_fit_converged	reduced_fit_converged	full_fit_iterations	reduced_fit_iterations	fixed_design_rank	fixed_design_columns	fixed_design_condition_number	n_cells	n_target_cells
8	linear	Linear	2	36	Gene_36	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663664	0.17677669529663695	0.20120491392535336	0.22678789450427256	0.24999999999999983	0.3026366171396634	4.307299031575593e-16	0.01808989905031751	19116.66606496483	19110.80918094268	11.713768044297467	5.8568840221487335	2	0.0028601419510473265	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	37	Gene_37	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663717	0.17677669529663695	0.10909063513376895	0.22011565368958058	0.2500000000000002	0.23278399923624754	4.044489196193715e-16	0.07850654350217667	39121.45707594728	39113.6731570322	15.567837830152712	7.783918915076356	2	0.00041637722610245604	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	38	Gene_38	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663592	0.17677669529663612	0.1936099898533712	0.15479981278342814	0.24999999999999875	0.24636293407634746	9.43689570931383e-16	0.027442939385207386	35374.661796059954	35368.45597460853	12.411642902850872	6.205821451425436	2	0.002017650725781396	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	39	Gene_39	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327273	0.3535533905932728	0.43098892345970036	0.3080523720820112	0.49999999999999856	0.5225811116544355	9.992007221626409e-16	0.08692926913485241	21106.309758107054	21075.195936951666	62.22764231077599	31.113821155387996	2	3.0721269722031114e-14	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	40	Gene_40	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932754	0.3535533905932747	0.399289563315058	0.39693537592475403	0.5000000000000018	0.5630160538863178	1.6653345369377348e-15	0.001664661867867794	20186.79269316389	20160.897195876176	51.79099457542907	25.895497287714534	2	5.671898126033191e-12	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	41	Gene_41	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327273	0.35355339059327323	0.3028638171299852	0.408488092086851	0.4999999999999989	0.5030017588172222	9.992007221626409e-16	0.07468764107991221	36640.3218032482	36609.47623897615	61.691128544087405	30.845564272043703	2	4.0173682733299735e-14	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	42	Gene_42	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899097	0.5303300858899098	0.48950924096284804	0.541976193206405	0.7499999999999987	0.7293703451962289	8.881784197001252e-16	0.03709973771960987	50705.5023855696	50634.9905080263	141.02375508660043	70.51187754330022	2	2.3827620488337747e-31	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	43	Gene_43	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899084	0.5303300858899086	0.44843757529452566	0.43000227938021696	0.7499999999999969	0.6211507781050358	2.220446049250313e-15	0.013035722754188336	54472.85065741906	54430.68104209196	84.33923065420822	42.16961532710411	2	4.852535926692684e-19	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	44	Gene_44	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899103	0.5303300858899103	0.5090719448993449	0.46073981460345004	0.7499999999999994	0.6857604716188834	9.29224369720386e-16	0.034175977081419055	36585.05476355786	36546.33806465222	77.43339781128452	38.71669890564226	2	1.5330323088778254e-17	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	45	Gene_45	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865459	0.7071067811865458	0.7047433119442839	0.7055896093379441	0.9999999999999976	0.9972559723692966	1.6653345369377348e-15	0.0005984226259576758	22661.132425099353	22591.698529758345	138.86779068201577	69.43389534100788	2	7.002327136005729e-31	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	46	Gene_46	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865502	0.7071067811865497	0.549336800329414	0.8052315445118752	1.0000000000000033	0.9578244622179133	2.7755575615628914e-15	0.18094490888141512	25894.213528716155	25850.581299749912	87.26445793248422	43.63222896624211	2	1.123993311290643e-19	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	377
8	linear	Linear	2	47	Gene_47	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865472	0.7071067811865466	0.7242009896423302	0.6515130410628306	0.9999999999999991	0.9727767200850973	8.881784197001252e-16	0.05139814135110322	15985.27028945002	15933.177560708014	104.18545748401084	52.09272874200542	2	2.3791145885716587e-23	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	48	Gene_48	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865464	-0.7071067811865467	-0.7102662547857216	-0.6533704891862763	-0.9999999999999984	-0.9642367887377434	1.1102230246251565e-15	0.040231381676168076	30151.815676111924	30076.86250421412	149.90634379560652	74.95317189780326	2	2.8070557858070874e-33	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	389
8	linear	Linear	2	49	Gene_49	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865472	-0.7071067811865475	-0.6911752611505938	-0.7983204677292982	-0.9999999999999997	-1.0532325304393708	1.2305351324455977e-15	0.07576310214343537	37436.293741108486	37307.69693307808	257.19361606081657	128.59680803040828	2	1.4161716040906924e-56	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	50	Gene_50	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865469	-0.7071067811865472	-0.7495059825964638	-0.7719104747304049	-0.9999999999999993	-1.0758038939846424	6.762792063677717e-16	0.01584236831695036	34693.11213281904	34552.252023813795	281.72021801049414	140.86010900524707	2	6.6870094775714855e-62	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	389
8	linear	Linear	2	51	Gene_51	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899109	-0.5303300858899109	-0.5419661790880884	-0.5853742439395938	-0.7500000000000003	-0.7971500578285851	1.3130580972847978e-15	0.030694137014684885	42390.49815235937	42336.907283390035	107.18173793866299	53.590868969331495	2	5.3184040222365186e-24	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	52	Gene_52	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899119	-0.5303300858899119	-0.5027958794216268	-0.449405423155488	-0.7500000000000018	-0.6733079981069414	1.7520233324897829e-15	0.03775275367643059	30711.68997231804	30684.33126885685	54.71740692237654	27.35870346118827	2	1.3130040170241067e-12	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	53	Gene_53	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.53033008588991	-0.5303300858899103	-0.5236927906253718	-0.45053250658418464	-0.7499999999999993	-0.6888813140603569	1.488975019763942e-15	0.051732132959057375	27284.292454372073	27244.29454103962	79.9958266649046	39.9979133324523	2	4.257228413736494e-18	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	54	Gene_54	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932735	-0.3535533905932735	-0.16709239576043716	-0.26993288721988146	-0.4999999999999996	-0.30902354114535313	5.689480708283785e-16	0.07271920889153029	23562.322733520254	23552.97822698813	18.689013064249593	9.344506532124797	2	8.744447546609182e-05	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	55	Gene_55	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932716	-0.3535533905932723	-0.38756801394227514	-0.48923852081357166	-0.49999999999999745	-0.6199958465145374	3.603062415658457e-15	0.07189190485536726	44108.468823703435	44080.81093145913	55.31578448861546	27.65789224430773	2	9.734866882482588e-13	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	56	Gene_56	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932729	-0.35355339059327334	-0.37730776144600875	-0.40563152102004524	-0.49999999999999906	-0.5536216758890765	1.0646799989534508e-15	0.0200279224634986	26080.49133451616	26049.871098965137	61.24047110204265	30.620235551021324	2	5.032695628971594e-14	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	57	Gene_57	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.1767766952966367	-0.17677669529663684	-0.25392313593015353	-0.14742168462851843	-0.24999999999999983	-0.283793644211135	1.0042376583318232e-15	0.07530789842159503	41638.719186708506	41631.577193954006	14.28398550899874	7.14199275449937	2	0.0007911739091515448	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	58	Gene_58	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663648	-0.17677669529663667	-0.1042861673552723	-0.22773499388633942	-0.24999999999999956	-0.23477441461137571	4.790002020664205e-16	0.08729150236963934	24302.80117307869	24298.56031475421	8.481716648959264	4.240858324479632	2	0.014395230760009863	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	59	Gene_59	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663737	-0.17677669529663737	-0.08126291065311493	-0.19343376254352693	-0.25000000000000067	-0.19423988038673037	5.408072688679931e-16	0.07931677002318219	40344.824926029745	40339.117048275926	11.415755507638096	5.707877753819048	2	0.003319710316857913	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	60	Gene_60	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663606	0.1767766952966364	0.3385906941887595	0.26697473152820317	0.24999999999999906	0.42819941897658276	1.1478676841614506e-15	0.05064013283848195	39116.48770943394	39102.17436715299	28.626684561895672	14.313342280947836	2	6.078472130121771e-07	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	61	Gene_61	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663784	0.17677669529663748	0.13992283709897552	0.16877275356798804	0.2500000000000011	0.21828074548299664	1.331217537339319e-15	0.020399971571904214	33815.360005885625	33810.40770963294	9.904592505365144	4.952296252682572	2	0.007067162292627005	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	62	Gene_62	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663667	0.1767766952966367	0.2743340181832005	0.10923556169946237	0.24999999999999972	0.27122465099190607	1.393941500288402e-15	0.11674223814308336	43059.02608528495	43046.88103030761	24.29010995468707	12.145054977343534	2	5.314588469247453e-06	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	63	Gene_63	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932733	0.3535533905932737	0.28367897290911936	0.32702601809031745	0.49999999999999956	0.4318336404401712	5.128093771843739e-16	0.030650989592024825	22612.221318066473	22601.786145305246	20.870345522453135	10.435172761226568	2	2.9380694139844064e-05	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	64	Gene_64	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327284	0.35355339059327306	0.3712079018003675	0.35921314065665894	0.4999999999999988	0.5164856722427105	1.4437440200318198e-15	0.008481576943429235	46497.95555411662	46468.358108494016	59.194891245206236	29.597445622603118	2	1.3995637575586445e-13	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	65	Gene_65	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327434	0.353553390593274	0.40043695724322925	0.30408669935044164	0.5000000000000006	0.4981734550837272	1.676134183349374e-15	0.0681299207250628	33443.23860474043	33418.009465575036	50.458278330785106	25.229139165392553	2	1.1043940986191247e-11	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	66	Gene_66	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899116	0.5303300858899113	0.5436402894154289	0.6248238825455505	0.7500000000000011	0.8262289395671326	2.747423718677532e-15	0.057405469223398654	15812.615861909295	15778.762623543385	67.70647673181884	33.85323836590942	2	1.9848394494944536e-15	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	67	Gene_67	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899096	0.5303300858899104	0.5844763475717605	0.5337171462562444	0.749999999999999	0.7906822021644602	1.2750167436203513e-15	0.035892175457814514	22798.806716081795	22759.26146850877	79.09049514605431	39.545247573027154	2	6.694485319716481e-18	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	68	Gene_68	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899105	0.5303300858899105	0.43986805468758317	0.5726123766869066	0.7499999999999997	0.7159317788435825	1.5037280744283052e-15	0.09386441024973217	22522.737159458884	22465.410978155036	114.65236260769598	57.32618130384799	2	1.2692751899857348e-25	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	69	Gene_69	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865472	0.7071067811865472	0.6502254071872882	0.6637598061635508	0.9999999999999996	0.9291278547392305	1.012584801009088e-15	0.00957026529539957	26376.456581010814	26301.792661369484	149.32783928266144	74.66391964133072	2	3.748622456168157e-33	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	70	Gene_70	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865477	0.7071067811865479	0.6211390960070222	0.556789092998927	1.0000000000000004	0.8329210101968958	1.2142401041635352e-15	0.04550232349639887	23018.763069195164	22956.96703450164	123.59206938705029	61.796034693525144	2	1.4531924374930298e-27	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	71	Gene_71	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865476	0.7071067811865475	0.6869263941826247	0.8238538887743352	0.9999999999999999	1.0682829829617972	8.41997953251054e-16	0.0968223599566828	27985.98373671693	27867.5533044952	236.86086444346438	118.43043222173219	2	3.6839760377398326e-52	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	389
8	linear	Linear	2	72	Gene_72	True	False	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865472	-0.7071067811865478	-0.7359801524437684	-0.6712714253257613	-0.9999999999999999	-0.9950771334763024	1.1501070821614367e-15	0.0457559797470926	33671.59493518414	33608.31812932847	126.553611711337	63.2768058556685	2	3.30546364093386e-28	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	423
8	linear	Linear	2	73	Gene_73	True	False	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865472	-0.7071067811865476	-0.7693689294938392	-0.675539113354888	-0.9999999999999998	-1.0217042752893175	8.412346895681397e-16	0.06634769926933931	25924.149436944695	25843.85031143331	160.59825102276955	80.29912551138477	2	1.3382365548243178e-35	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	423
